trading_day,bias_overnight,bias_gap,bias_dayhist,y,on_range,gap,rth_range
2026-02-11T00:00:00,0,0,0,1,281.0,224.0,609.0
2026-02-12T00:00:00,0,0,0,1,126.0,181.0,1028.0
2026-02-13T00:00:00,0,0,1,1,294.0,24.0,665.0
2026-02-16T00:00:00,0,0,1,0,211.0,127.0,181.0
2026-02-17T00:00:00,0,0,0,1,261.0,36.0,554.0
2026-02-18T00:00:00,0,0,0,1,252.0,90.0,477.0
2026-02-19T00:00:00,0,0,0,1,272.0,151.0,417.0
2026-02-20T00:00:00,1,0,0,1,316.0,140.0,568.0
2026-02-23T00:00:00,0,0,0,1,245.0,168.0,987.0
2026-02-24T00:00:00,0,0,1,1,200.0,37.0,566.0
2026-02-25T00:00:00,0,0,0,0,282.0,182.0,327.0
2026-02-26T00:00:00,1,1,0,1,355.0,214.0,604.0
2026-02-27T00:00:00,1,1,0,0,469.0,548.0,423.0
2026-03-02T00:00:00,1,1,0,1,426.0,545.0,694.0
2026-03-03T00:00:00,1,1,1,1,670.0,918.0,1072.0
2026-03-04T00:00:00,1,0,1,0,490.0,99.0,512.0
2026-03-05T00:00:00,1,1,0,1,522.0,398.0,945.0
2026-03-06T00:00:00,1,1,1,1,851.0,632.0,579.0
2026-03-09T00:00:00,1,1,0,1,689.0,438.0,1286.0
2026-03-10T00:00:00,1,0,1,1,469.0,25.0,790.0
2026-03-11T00:00:00,1,0,1,1,452.0,40.0,536.0
2026-03-12T00:00:00,0,1,0,0,369.0,455.0,408.0
2026-03-13T00:00:00,1,0,0,1,593.0,233.0,633.0
2026-03-16T00:00:00,0,1,0,0,385.0,358.0,373.0
2026-03-17T00:00:00,1,1,0,0,596.0,612.0,458.0
2026-03-18T00:00:00,1,0,0,1,601.0,223.0,716.0
2026-03-19T00:00:00,0,0,1,0,449.0,316.0,532.0
2026-03-20T00:00:00,1,0,0,1,469.0,147.0,706.0
2026-03-23T00:00:00,1,1,0,1,1752.0,746.0,623.0
2026-03-24T00:00:00,1,1,0,1,550.0,355.0,684.0
2026-03-25T00:00:00,0,1,0,0,304.0,464.0,558.0
2026-03-26T00:00:00,0,0,0,1,431.0,278.0,664.0
2026-03-27T00:00:00,1,0,0,1,573.0,215.0,707.0
2026-03-30T00:00:00,1,1,0,1,557.0,431.0,576.0
2026-03-31T00:00:00,0,1,0,1,343.0,483.0,920.0
2026-04-01T00:00:00,0,0,1,0,475.0,282.0,341.0
2026-04-02T00:00:00,0,1,0,1,342.0,577.0,874.0
2026-06-30T00:00:00,0,0,0,0,223.0,102.0,381.0
2026-07-01T00:00:00,0,0,0,1,182.0,95.0,730.0
2026-07-02T00:00:00,1,0,1,1,417.0,292.0,456.0
