trade_date,direction,signal,stopped,raw_ret_pts,gross_usd,net_usd,r_multiple
2020-08-05,-1.0,0.0031729270405774918,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.11019283746556001
2020-08-06,-1.0,0.001056524134199868,False,-1.0000000000001327e-05,-125.00000000001658,-133.0700000000166,-0.11019283746557912
2020-08-07,-1.0,0.001055409068943689,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.43715846994535557
2020-08-10,1.0,-0.004228336109521176,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.11019283746556001
2020-08-11,1.0,-0.0010587613482419878,False,-4.99999999999997e-05,-624.9999999999962,-633.0699999999963,-0.5509641873278192
2020-08-12,1.0,-0.00531068693723771,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.3200000000000043
2020-08-13,1.0,-0.0032000027306709027,False,0.0,0.0,-8.07,0.0
2020-08-17,-1.0,0.0021344725286326196,False,-6.0000000000001025e-05,-750.0000000000128,-758.0700000000129,-0.6349206349206428
2020-08-18,-1.0,0.006376217139276064,False,-4.99999999999997e-05,-624.9999999999962,-633.0699999999963,-0.5249343832020943
2020-08-19,-1.0,0.005282632464427218,False,6.0000000000001025e-05,750.0000000000128,741.9300000000128,0.6250000000000074
2020-08-20,1.0,-0.006342515976470516,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.30075187969925143
2020-08-21,-1.0,0.003176286418420737,False,-0.0,-0.0,-8.07,-0.0
2020-08-25,1.0,-0.0021164029063775016,False,-4.0000000000000105e-05,-500.0000000000013,-508.0700000000013,-0.4444444444444426
2020-08-26,1.0,-0.004246290881451097,False,4.0000000000000105e-05,500.0000000000013,491.9300000000013,0.4407713498622572
2020-08-27,-1.0,0.004246290881451224,False,6.0000000000001025e-05,750.0000000000128,741.9300000000128,0.6557377049180398
2020-08-28,1.0,-0.006376217139276109,False,9.99999999999994e-05,1249.9999999999925,1241.9299999999926,1.0582010582010468
2020-08-31,-1.0,0.0105933194016648,False,4.99999999999997e-05,624.9999999999962,616.9299999999962,0.5333333333333281
2020-09-01,1.0,-0.005282632464427112,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.10752688172042531
2020-09-02,1.0,-0.0010587613482419878,False,-2.000000000000092e-05,-250.0000000000115,-258.07000000001153,-0.21505376344086927
2020-09-03,1.0,-0.002120891569137736,False,0.0,0.0,-8.07,0.0
2020-09-07,1.0,-0.001062134990983423,False,0.0,0.0,-8.07,0.0
2020-09-09,-1.0,0.0021231430480777515,False,2.000000000000092e-05,250.0000000000115,241.93000000001152,0.22408963585435238
2020-09-10,1.0,-0.002120891569137736,False,0.0,0.0,-8.07,0.0
