exit_date,trade_number,signal,qty,net_pnl_usd,pnl_per_contract,commission_usd,mae_usd,mfe_usd,duration_bars,is_scalein
2024-11-07,1133,ORB Long,2,456.36,228.18,3.64,-93.82,574.18,28,False
2024-11-08,1134,ORB Long,2,-24.64,-12.32,3.64,-145.82,135.18,20,False
2024-11-12,1135,ORB Long,2,-603.64,-301.82,3.64,-601.82,0.0,11,False
2024-11-13,1136,ORB Long,2,5.36,2.68,3.64,-84.82,313.18,10,False
2024-11-18,1137,ORB Long,2,138.36,69.18,3.64,0.0,545.18,11,False
2024-11-19,1138,ORB Long,2,663.36,331.68,3.64,-22.82,817.18,26,False
2024-11-20,1139,ORB Long,2,-148.64,-74.32,3.64,-719.82,43.18,3,False
2024-11-22,1140,ORB Long,2,80.36,40.18,3.64,-542.82,91.18,27,False
2024-11-26,1141,ORB Long,2,-13.64,-6.82,3.64,-61.82,19.18,4,False
2024-12-01,1142,ORB Long,2,244.36,122.18,3.64,-43.82,407.18,14,False
2024-12-02,1143,ORB Long,2,238.36,119.18,3.64,-38.82,435.18,28,False
2024-12-03,1144,ORB Long,2,474.36,237.18,3.64,-170.82,496.18,28,False
2024-12-04,1145,ORB Long,2,245.36,122.68,3.64,-160.82,377.18,27,False
2024-12-05,1146,ORB Long,2,-340.64,-170.32,3.64,-338.82,60.18,14,False
2024-12-06,1147,ORB Long,2,99.36,49.68,3.64,-142.82,244.18,28,False
2024-12-10,1148,ORB Long,2,-718.64,-359.32,3.64,-716.82,118.18,20,False
2024-12-11,1149,ORB Long,2,231.36,115.68,3.64,-91.82,492.18,28,False
2024-12-12,1150,ORB Long,2,-272.64,-136.32,3.64,-387.82,181.18,26,False
2024-12-17,1151,ORB Long,2,-254.64,-127.32,3.64,-452.82,77.18,21,False
2024-12-18,1152,ORB Long,2,-920.64,-460.32,3.64,-918.82,193.18,17,False
2024-12-20,1153,ORB Long,2,1257.36,628.68,3.64,0.0,2010.18,22,False
2024-12-23,1154,ORB Long,2,247.36,123.68,3.64,-134.82,403.18,21,False
2024-12-25,1155,ORB Long,2,651.36,325.68,3.64,-28.82,723.18,14,False
2024-12-26,1156,ORB Long,2,-103.64,-51.82,3.64,-169.82,263.18,25,False
2024-12-30,1157,ORB Long,2,-117.64,-58.82,3.64,-267.82,607.18,22,False
2025-01-02,1158,ORB Long,2,-854.64,-427.32,3.64,-1650.82,192.18,27,False
2025-01-03,1159,ORB Long,2,229.36,114.68,3.64,-685.82,508.18,27,False
2025-01-06,1160,ORB Long,2,-196.64,-98.32,3.64,-731.82,270.18,27,False
2025-01-08,1161,ORB Long,2,-238.64,-119.32,3.64,-877.82,184.18,27,False
2025-01-13,1162,ORB Long,2,758.36,379.18,3.64,-352.82,775.18,28,False
2025-01-15,1163,ORB Long,2,188.36,94.18,3.64,-326.82,499.18,28,False
2025-01-21,1164,ORB Long,2,177.36,88.68,3.64,-123.82,227.18,16,False
2025-01-22,1165,ORB Long,2,-120.64,-60.32,3.64,-187.82,317.18,28,False
2025-01-23,1166,ORB Long,2,418.36,209.18,3.64,-86.82,539.18,25,False
2025-01-24,1167,ORB Long,2,-551.64,-275.82,3.64,-549.82,48.18,13,False
2025-01-27,1168,ORB Long,2,-114.64,-57.32,3.64,-939.82,345.18,28,False
2025-01-28,1169,ORB Long,2,947.36,473.68,3.64,0.0,1222.18,27,False
2025-01-30,1170,ORB Long,2,-735.64,-367.82,3.64,-733.82,15.18,4,False
2025-01-31,1171,ORB Long,2,-1006.64,-503.32,3.64,-1004.82,389.18,19,False
2025-02-03,1172,ORB Long,2,952.36,476.18,3.64,0.0,1049.18,26,False
2025-02-04,1173,ORB Long,2,95.36,47.68,3.64,-38.82,539.18,28,False
2025-02-05,1174,ORB Long,2,728.36,364.18,3.64,-349.82,828.18,27,False
2025-02-06,1175,ORB Long,2,50.36,25.18,3.64,-315.82,365.18,24,False
2025-02-10,1176,ORB Long,2,130.36,65.18,3.64,0.0,360.18,27,False
2025-02-11,1177,ORB Long,2,-24.64,-12.32,3.64,-327.82,294.18,27,False
2025-02-12,1178,ORB Long,2,723.36,361.68,3.64,-387.82,741.18,28,False
2025-02-13,1179,ORB Long,2,487.36,243.68,3.64,-331.82,688.18,27,False
2025-02-14,1180,ORB Long,2,254.36,127.18,3.64,-187.82,341.18,27,False
2025-02-19,1181,ORB Long,2,14.36,7.18,3.64,-109.82,310.18,17,False
2025-02-26,1182,ORB Long,2,-107.64,-53.82,3.64,-945.82,434.18,28,False
2025-02-28,1183,ORB Long,2,1055.36,527.68,3.64,-646.82,1195.18,27,False
2025-03-04,1184,ORB Long,2,177.36,88.68,3.64,-474.82,1209.18,14,False
2025-03-04,1185,Scale-in Long,2,217.36,108.68,3.64,-628.82,1007.18,15,True
2025-03-05,1187,Scale-in Long,2,694.36,347.18,3.64,-883.82,1158.18,27,True
2025-03-05,1186,ORB Long,2,573.36,286.68,3.64,-1004.82,1037.18,27,False
2025-03-06,1188,ORB Long,2,-1328.64,-664.32,3.64,-1326.82,608.18,17,False
2025-03-06,1189,Scale-in Long,2,-1498.64,-749.32,3.64,-1496.82,438.18,17,True
2025-03-07,1190,ORB Long,2,-1670.64,-835.32,3.64,-1668.82,6.18,7,False
2025-03-11,1191,ORB Long,2,-618.64,-309.32,3.64,-1410.82,535.18,27,False
2025-03-11,1192,Scale-in Long,2,-168.64,-84.32,3.64,-960.82,985.18,27,True
2025-03-14,1193,ORB Long,2,259.36,129.68,3.64,-40.82,566.18,24,False
2025-03-14,1194,Scale-in Long,2,199.36,99.68,3.64,-48.82,506.18,23,True
2025-03-19,1195,ORB Long,2,617.36,308.68,3.64,-235.82,1271.18,22,False
2025-03-19,1196,Scale-in Long,2,378.36,189.18,3.64,-474.82,1032.18,21,True
2025-03-20,1198,Scale-in Long,2,-436.64,-218.32,3.64,-828.82,409.18,27,True
2025-03-20,1197,ORB Long,2,-164.64,-82.32,3.64,-556.82,681.18,28,False
2025-03-21,1200,Scale-in Long,2,1009.36,504.68,3.64,-171.82,1039.18,27,True
2025-03-21,1199,ORB Long,2,1003.36,501.68,3.64,-225.82,1033.18,28,False
2025-03-24,1201,ORB Long,2,159.36,79.68,3.64,-165.82,373.18,28,False
2025-03-24,1202,Scale-in Long,2,144.36,72.18,3.64,-45.82,358.18,27,True
2025-03-25,1203,ORB Long,2,335.36,167.68,3.64,-246.82,368.18,27,False
2025-03-25,1204,Scale-in Long,2,361.36,180.68,3.64,-96.82,394.18,27,True
2025-03-27,1205,ORB Long,2,-323.64,-161.82,3.64,-409.82,486.18,28,False
2025-03-27,1206,Scale-in Long,2,-377.64,-188.82,3.64,-463.82,432.18,27,True
2025-03-31,1207,ORB Long,2,795.36,397.68,3.64,-201.82,1106.18,22,False
2025-03-31,1208,Scale-in Long,2,757.36,378.68,3.64,-193.82,1068.18,21,True
2025-04-01,1209,ORB Long,2,266.36,133.18,3.64,-33.82,838.18,8,False
2025-04-01,1210,Scale-in Long,2,225.36,112.68,3.64,-74.82,797.18,8,True
2025-04-02,1212,Scale-in Long,2,749.36,374.68,3.64,-44.82,2053.18,25,True
2025-04-02,1211,ORB Long,2,739.36,369.68,3.64,-54.82,2043.18,25,False
2025-04-07,1213,ORB Long,2,1866.36,933.18,3.64,-440.82,4341.18,2,False
2025-04-07,1214,Scale-in Long,2,-1311.64,-655.82,3.64,-3223.82,1614.18,27,True
2025-04-07,1215,Scale-in Long,2,1065.36,532.68,3.64,-846.82,1837.18,26,True
2025-04-08,1216,ORB Long,2,-1589.64,-794.82,3.64,-1587.82,432.18,10,False
2025-04-08,1217,Scale-in Long,2,-1772.64,-886.32,3.64,-1770.82,249.18,9,True
2025-04-09,1218,ORB Long,2,7183.36,3591.68,3.64,-1359.82,7334.18,27,False
2025-04-09,1219,Scale-in Long,2,7944.36,3972.18,3.64,-598.82,8095.18,27,True
2025-04-11,1220,ORB Long,2,985.36,492.68,3.64,-1207.82,1205.18,27,False
2025-04-11,1221,Scale-in Long,2,1157.36,578.68,3.64,-1035.82,1377.18,27,True
2025-04-15,1223,Scale-in Long,2,-591.64,-295.82,3.64,-810.82,106.18,27,True
2025-04-15,1222,ORB Long,2,-592.64,-296.32,3.64,-811.82,229.18,27,False
2025-04-16,1224,ORB Long,2,-1070.64,-535.32,3.64,-1068.82,222.18,9,False
2025-04-16,1225,Scale-in Long,2,-1191.64,-595.82,3.64,-1189.82,12.18,9,True
2025-04-22,1226,ORB Long,2,368.36,184.18,3.64,-55.82,1036.18,14,False
2025-04-22,1227,Scale-in Long,2,298.36,149.18,3.64,-121.82,966.18,13,True
2025-04-23,1228,ORB Long,2,-1049.64,-524.82,3.64,-1527.82,216.18,27,False
2025-04-23,1229,Scale-in Long,2,-866.64,-433.32,3.64,-1344.82,399.18,27,True
2025-04-24,1230,ORB Long,2,1174.36,587.18,3.64,-26.82,1460.18,28,False
2025-04-24,1231,Scale-in Long,2,1071.36,535.68,3.64,-80.82,1357.18,27,True
2025-04-25,1232,ORB Long,2,117.36,58.68,3.64,-517.82,762.18,15,False
2025-04-25,1233,Scale-in Long,2,5.36,2.68,3.64,-629.82,650.18,15,True
2025-04-29,1235,Scale-in Long,2,163.36,81.68,3.64,-407.82,479.18,27,True
2025-04-29,1234,ORB Long,2,436.36,218.18,3.64,-140.82,752.18,28,False
2025-04-30,1236,ORB Long,2,2156.36,1078.18,3.64,-130.82,2280.18,26,False
2025-04-30,1237,Scale-in Long,2,2018.36,1009.18,3.64,-231.82,2142.18,25,True
2025-05-01,1238,ORB Long,2,-786.64,-393.32,3.64,-947.82,529.18,26,False
2025-05-01,1239,Scale-in Long,2,-816.64,-408.32,3.64,-977.82,499.18,26,True
2025-05-02,1240,ORB Long,2,269.36,134.68,3.64,-83.82,578.18,27,False
2025-05-02,1241,Scale-in Long,2,193.36,96.68,3.64,-159.82,502.18,27,True
2025-05-05,1242,ORB Long,2,109.36,54.68,3.64,-205.82,523.18,24,False
2025-05-05,1243,Scale-in Long,2,130.36,65.18,3.64,-184.82,544.18,23,True
2025-05-06,1245,Scale-in Long,2,-220.64,-110.32,3.64,-367.82,505.18,26,True
2025-05-06,1244,ORB Long,2,132.36,66.18,3.64,0.0,647.18,8,False
2025-05-07,1247,Scale-in Long,2,-736.64,-368.32,3.64,-734.82,123.18,16,True
2025-05-07,1246,ORB Long,2,-696.64,-348.32,3.64,-694.82,163.18,17,False
2025-05-08,1248,ORB Long,2,90.36,45.18,3.64,-165.82,611.18,18,False
2025-05-08,1249,Scale-in Long,2,136.36,68.18,3.64,-119.82,657.18,18,True
2025-05-12,1250,ORB Long,2,74.36,37.18,3.64,-324.82,229.18,9,False
2025-05-12,1251,Scale-in Long,2,68.36,34.18,3.64,-9.82,88.18,3,True
2025-05-13,1252,ORB Long,2,513.36,256.68,3.64,-44.82,885.18,28,False
2025-05-13,1253,Scale-in Long,2,201.36,100.68,3.64,-68.82,573.18,27,True
2025-05-14,1254,ORB Long,2,-10.64,-5.32,3.64,-496.82,57.18,17,False
2025-05-14,1255,Scale-in Long,2,133.36,66.68,3.64,-352.82,178.18,17,True
2025-05-15,1256,ORB Long,2,378.36,189.18,3.64,-333.82,758.18,16,False
2025-05-15,1257,Scale-in Long,2,526.36,263.18,3.64,-185.82,906.18,16,True
2025-05-16,1258,ORB Long,2,-406.64,-203.32,3.64,-484.82,31.18,7,False
2025-05-19,1259,ORB Long,2,639.36,319.68,3.64,-38.82,754.18,28,False
2025-05-19,1260,Scale-in Long,2,382.36,191.18,3.64,-179.82,497.18,27,True
2025-05-20,1261,ORB Long,2,-161.64,-80.82,3.64,-642.82,60.18,17,False
2025-05-20,1262,Scale-in Long,2,-189.64,-94.82,3.64,-670.82,32.18,17,True
2025-05-21,1263,ORB Long,2,64.36,32.18,3.64,-49.82,735.18,14,False
2025-05-21,1264,Scale-in Long,2,15.36,7.68,3.64,-59.82,686.18,13,True
2025-05-22,1265,ORB Long,2,-294.64,-147.32,3.64,-483.82,202.18,28,False
2025-05-22,1266,Scale-in Long,2,-238.64,-119.32,3.64,-427.82,258.18,27,True
2025-05-23,1267,ORB Long,2,-6.64,-3.32,3.64,-281.82,518.18,27,False
2025-05-23,1268,Scale-in Long,2,-71.64,-35.82,3.64,-346.82,453.18,27,True
2025-05-27,1270,Scale-in Long,2,505.36,252.68,3.64,-15.82,551.18,27,True
2025-05-27,1269,ORB Long,2,640.36,320.18,3.64,0.0,686.18,27,False
2025-05-30,1271,ORB Long,2,-960.64,-480.32,3.64,-958.82,32.18,9,False
2025-06-02,1272,ORB Long,2,381.36,190.68,3.64,-136.82,472.18,15,False
2025-06-02,1273,Scale-in Long,2,180.36,90.18,3.64,-75.82,271.18,10,True
2025-06-03,1274,ORB Long,2,363.36,181.68,3.64,-49.82,653.18,27,False
2025-06-03,1275,Scale-in Long,2,322.36,161.18,3.64,-90.82,612.18,27,True
2025-06-04,1276,ORB Long,2,-189.64,-94.82,3.64,-213.82,34.18,11,False
2025-06-05,1277,ORB Long,2,-1055.64,-527.82,3.64,-1053.82,382.18,19,False
2025-06-05,1278,Scale-in Long,2,-1021.64,-510.82,3.64,-1019.82,416.18,19,True
2025-06-06,1279,ORB Long,2,-175.64,-87.82,3.64,-525.82,108.18,23,False
2025-06-06,1280,Scale-in Long,2,-132.64,-66.32,3.64,-482.82,151.18,23,True
2025-06-09,1282,Scale-in Long,2,-118.64,-59.32,3.64,-215.82,168.18,27,True
2025-06-09,1281,ORB Long,2,20.36,10.18,3.64,-76.82,307.18,27,False
2025-06-10,1283,ORB Long,2,254.36,127.18,3.64,-576.82,420.18,24,False
2025-06-10,1284,Scale-in Long,2,220.36,110.18,3.64,-298.82,386.18,19,True
2025-06-11,1285,ORB Long,2,-733.64,-366.82,3.64,-731.82,133.18,15,False
2025-06-11,1286,Scale-in Long,2,-756.64,-378.32,3.64,-754.82,110.18,15,True
2025-06-12,1287,ORB Long,2,88.36,44.18,3.64,-14.82,368.18,27,False
2025-06-12,1288,Scale-in Long,2,-31.64,-15.82,3.64,-134.82,248.18,27,True
2025-06-13,1289,ORB Long,2,-542.64,-271.32,3.64,-750.82,267.18,22,False
2025-06-13,1290,Scale-in Long,2,-581.64,-290.82,3.64,-789.82,228.18,22,True
2025-06-17,1292,Scale-in Long,2,-677.64,-338.82,3.64,-855.82,58.18,27,True
2025-06-17,1291,ORB Long,2,-632.64,-316.32,3.64,-810.82,103.18,27,False
2025-06-18,1294,Scale-in Long,2,-341.64,-170.82,3.64,-651.82,211.18,27,True
2025-06-18,1293,ORB Long,2,-217.64,-108.82,3.64,-527.82,335.18,27,False
2025-06-23,1295,ORB Long,2,581.36,290.68,3.64,-749.82,668.18,28,False
2025-06-23,1296,Scale-in Long,2,358.36,179.18,3.64,-972.82,445.18,27,True
2025-06-24,1297,ORB Long,2,321.36,160.68,3.64,-113.82,477.18,25,False
2025-06-24,1298,Scale-in Long,2,286.36,143.18,3.64,-148.82,442.18,25,True
2025-06-26,1299,ORB Long,2,419.36,209.68,3.64,-90.82,502.18,27,False
2025-06-26,1300,Scale-in Long,2,474.36,237.18,3.64,-35.82,557.18,27,True
2025-06-27,1301,ORB Long,2,-102.64,-51.32,3.64,-660.82,234.18,28,False
2025-06-27,1302,Scale-in Long,2,-251.64,-125.82,3.64,-809.82,70.18,27,True
2025-06-30,1303,ORB Long,2,-102.64,-51.32,3.64,-151.82,173.18,6,False
2025-07-01,1304,ORB Long,2,-420.64,-210.32,3.64,-418.82,92.18,2,False
2025-07-02,1305,ORB Long,2,578.36,289.18,3.64,0.0,603.18,27,False
2025-07-03,1306,ORB Long,2,166.36,83.18,3.64,-12.82,412.18,14,False
2025-07-08,1307,ORB Long,2,-195.64,-97.82,3.64,-326.82,44.18,18,False
2025-07-09,1308,ORB Long,2,-174.64,-87.32,3.64,-676.82,100.18,28,False
2025-07-11,1309,ORB Long,2,-112.64,-56.32,3.64,-223.82,228.18,28,False
2025-07-14,1310,ORB Long,2,223.36,111.68,3.64,-228.82,352.18,26,False
2025-07-16,1311,ORB Long,2,-113.64,-56.82,3.64,-141.82,37.18,5,False
2025-07-17,1312,ORB Long,2,456.36,228.18,3.64,-144.82,521.18,28,False
2025-07-21,1313,ORB Long,2,-120.64,-60.32,3.64,-191.82,195.18,28,False
2025-07-23,1314,ORB Long,2,542.36,271.18,3.64,-323.82,568.18,20,False
2025-07-24,1315,ORB Long,2,-23.64,-11.82,3.64,-240.82,99.18,20,False
2025-07-25,1316,ORB Long,2,224.36,112.18,3.64,-27.82,346.18,28,False
2025-07-28,1317,ORB Long,2,-49.64,-24.82,3.64,-334.82,28.18,28,False
2025-07-30,1318,ORB Long,2,-600.64,-300.32,3.64,-598.82,317.18,19,False
2025-08-04,1319,ORB Long,2,414.36,207.18,3.64,-238.82,426.18,28,False
2025-08-05,1320,ORB Long,2,-696.64,-348.32,3.64,-694.82,0.0,3,False
2025-08-06,1321,ORB Long,2,734.36,367.18,3.64,-257.82,864.18,27,False
2025-08-07,1322,ORB Long,2,-684.64,-342.32,3.64,-682.82,64.18,8,False
2025-08-08,1323,ORB Long,2,488.36,244.18,3.64,-129.82,496.18,28,False
2025-08-11,1324,ORB Long,2,-606.64,-303.32,3.64,-604.82,235.18,24,False
2025-08-12,1325,ORB Long,2,555.36,277.68,3.64,0.0,573.18,23,False
2025-08-14,1326,ORB Long,2,-187.64,-93.82,3.64,-297.82,273.18,28,False
2025-08-18,1327,ORB Long,2,-120.64,-60.32,3.64,-400.82,22.18,26,False
2025-08-21,1328,ORB Long,2,-277.64,-138.82,3.64,-686.82,228.18,27,False
2025-08-22,1329,ORB Long,2,1029.36,514.68,3.64,0.0,1301.18,27,False
2025-08-25,1330,ORB Long,2,-74.64,-37.32,3.64,-138.82,386.18,28,False
2025-08-26,1331,ORB Long,2,349.36,174.68,3.64,-160.82,367.18,27,False
2025-08-27,1332,ORB Long,2,31.36,15.68,3.64,-104.82,357.18,19,False
2025-08-28,1333,ORB Long,2,66.36,33.18,3.64,-316.82,239.18,22,False
2025-09-02,1334,ORB Long,2,578.36,289.18,3.64,-829.82,610.18,28,False
2025-09-03,1335,ORB Long,2,-11.64,-5.82,3.64,-557.82,273.18,27,False
2025-09-04,1336,ORB Long,2,536.36,268.18,3.64,-144.82,640.18,22,False
2025-09-08,1337,ORB Long,2,-198.64,-99.32,3.64,-355.82,162.18,27,False
2025-09-09,1338,ORB Long,2,119.36,59.68,3.64,-92.82,238.18,6,False
2025-09-11,1339,ORB Long,2,29.36,14.68,3.64,-206.82,201.18,27,False
2025-09-12,1340,ORB Long,2,198.36,99.18,3.64,0.0,379.18,26,False
2025-09-17,1341,ORB Long,2,-163.64,-81.82,3.64,-377.82,37.18,6,False
2025-09-18,1342,ORB Long,2,-4.64,-2.32,3.64,-117.82,406.18,27,False
2025-09-19,1343,ORB Long,2,277.36,138.68,3.64,-332.82,387.18,28,False
2025-09-22,1344,ORB Long,2,491.36,245.68,3.64,-72.82,617.18,28,False
2025-09-25,1345,ORB Long,2,187.36,93.68,3.64,-536.82,437.18,26,False
2025-09-26,1346,ORB Long,2,54.36,27.18,3.64,-772.82,133.18,27,False
2025-09-29,1347,ORB Long,2,-524.64,-262.32,3.64,-645.82,132.18,28,False
2025-09-30,1348,ORB Long,2,25.36,12.68,3.64,-400.82,329.18,24,False
2025-10-01,1349,ORB Long,2,664.36,332.18,3.64,0.0,779.18,26,False
2025-10-06,1350,ORB Long,2,-156.64,-78.32,3.64,-192.82,122.18,14,False
2025-10-08,1351,ORB Long,2,716.36,358.18,3.64,-7.82,760.18,28,False
2025-10-13,1352,ORB Long,2,61.36,30.68,3.64,-581.82,304.18,28,False
2025-10-14,1353,ORB Long,2,428.36,214.18,3.64,0.0,1197.18,26,False
2025-10-15,1354,ORB Long,2,-985.64,-492.82,3.64,-983.82,394.18,12,False
2025-10-16,1355,ORB Long,2,-705.64,-352.82,3.64,-703.82,292.18,8,False
2025-10-17,1356,ORB Long,2,836.36,418.18,3.64,-594.82,924.18,28,False
2025-10-20,1357,ORB Long,2,400.36,200.18,3.64,-40.82,518.18,27,False
2025-10-21,1358,ORB Long,2,-163.64,-81.82,3.64,-305.82,169.18,20,False
2025-10-22,1359,ORB Long,2,-1063.64,-531.82,3.64,-1061.82,7.18,6,False
2025-10-23,1360,ORB Long,2,461.36,230.68,3.64,-309.82,535.18,28,False
2025-10-24,1361,ORB Long,2,-87.64,-43.82,3.64,-395.82,150.18,27,False
2025-10-27,1362,ORB Long,2,571.36,285.68,3.64,-153.82,662.18,27,False
2025-10-28,1363,ORB Long,2,308.36,154.18,3.64,-68.82,549.18,18,False
2025-10-29,1364,ORB Long,2,-494.64,-247.32,3.64,-492.82,27.18,19,False
2025-10-30,1365,ORB Long,2,80.36,40.18,3.64,-1100.82,205.18,27,False
2025-11-04,1366,ORB Long,2,-1202.64,-601.32,3.64,-1433.82,73.18,28,False
2025-11-05,1367,ORB Long,2,224.36,112.18,3.64,-275.82,764.18,24,False
2025-11-07,1368,ORB Long,2,423.36,211.68,3.64,-387.82,431.18,7,False
2025-11-10,1369,ORB Long,2,319.36,159.68,3.64,-752.82,478.18,27,False
2025-11-11,1370,ORB Long,2,47.36,23.68,3.64,-157.82,196.18,14,False
2025-11-14,1371,ORB Long,2,771.36,385.68,3.64,-365.82,1358.18,28,False
2025-11-17,1372,ORB Long,2,-1181.64,-590.82,3.64,-1873.82,62.18,28,False
2025-11-19,1373,ORB Long,2,256.36,128.18,3.64,-1547.82,372.18,28,False
2025-11-20,1374,ORB Long,2,-1104.64,-552.32,3.64,-1102.82,142.18,6,False
2025-11-21,1375,ORB Long,2,496.36,248.18,3.64,-309.82,1263.18,14,False
2025-11-24,1376,ORB Long,2,955.36,477.68,3.64,-167.82,1081.18,27,False
2025-11-25,1377,ORB Long,2,724.36,362.18,3.64,-176.82,1012.18,22,False
2025-11-26,1378,ORB Long,2,168.36,84.18,3.64,-32.82,415.18,24,False
2025-12-01,1379,ORB Long,2,153.36,76.68,3.64,-379.82,538.18,28,False
2025-12-02,1380,ORB Long,2,-30.64,-15.32,3.64,-799.82,225.18,27,False
2025-12-03,1381,ORB Long,2,425.36,212.68,3.64,-154.82,588.18,27,False
2025-12-05,1382,ORB Long,2,-229.64,-114.82,3.64,-562.82,304.18,28,False
2025-12-09,1383,ORB Long,2,87.36,43.68,3.64,-119.82,338.18,27,False
2025-12-10,1384,ORB Long,2,525.36,262.68,3.64,-356.82,806.18,16,False
2025-12-11,1385,ORB Long,2,611.36,305.68,3.64,-205.82,724.18,13,False
2025-12-16,1386,ORB Long,2,-297.64,-148.82,3.64,-900.82,195.18,28,False
2025-12-18,1387,ORB Long,2,-447.64,-223.82,3.64,-581.82,347.18,26,False
2025-12-19,1388,ORB Long,2,156.36,78.18,3.64,-394.82,170.18,28,False
2025-12-23,1389,ORB Long,2,290.36,145.18,3.64,-47.82,336.18,24,False
2026-01-02,1390,ORB Long,2,-961.64,-480.82,3.64,-959.82,182.18,1,False
2026-01-05,1391,ORB Long,2,-384.64,-192.32,3.64,-501.82,136.18,26,False
2026-01-06,1392,ORB Long,2,307.36,153.68,3.64,-458.82,336.18,28,False
2026-01-07,1393,ORB Long,2,-116.64,-58.32,3.64,-223.82,532.18,27,False
2026-01-09,1394,ORB Long,2,556.36,278.18,3.64,-122.82,777.18,26,False
2026-01-12,1395,ORB Long,2,159.36,79.68,3.64,-152.82,475.18,28,False
2026-01-20,1396,ORB Long,2,-861.64,-430.82,3.64,-1035.82,288.18,26,False
2026-01-21,1397,ORB Long,2,536.36,268.18,3.64,-731.82,1310.18,23,False
2026-01-23,1398,ORB Long,2,164.36,82.18,3.64,-21.82,710.18,12,False
2026-01-26,1399,ORB Long,2,89.36,44.68,3.64,-142.82,376.18,28,False
2026-01-27,1400,ORB Long,2,221.36,110.68,3.64,-125.82,262.18,28,False
2026-02-02,1401,ORB Long,2,475.36,237.68,3.64,-157.82,782.18,28,False
2026-02-06,1402,ORB Long,2,715.36,357.68,3.64,-432.82,1173.18,25,False
2026-02-09,1403,ORB Long,2,830.36,415.18,3.64,0.0,1103.18,27,False
2026-02-10,1404,ORB Long,2,-615.64,-307.82,3.64,-853.82,144.18,27,False
2026-02-13,1405,ORB Long,2,-114.64,-57.32,3.64,-331.82,779.18,27,False
2026-02-17,1406,ORB Long,2,-186.64,-93.32,3.64,-321.82,293.18,13,False
2026-02-18,1407,ORB Long,2,45.36,22.68,3.64,-16.82,749.18,19,False
2026-02-19,1408,ORB Long,2,-193.64,-96.82,3.64,-543.82,311.18,27,False
2026-02-20,1409,ORB Long,2,513.36,256.68,3.64,-355.82,761.18,27,False
2026-02-24,1410,ORB Long,2,413.36,206.68,3.64,-373.82,671.18,27,False
2026-02-25,1411,ORB Long,2,464.36,232.18,3.64,-316.82,604.18,28,False
2026-02-27,1412,ORB Long,2,164.36,82.18,3.64,-148.82,504.18,27,False
2026-03-02,1413,ORB Long,2,443.36,221.68,3.64,-175.82,856.18,27,False
2026-03-03,1414,ORB Long,2,196.36,98.18,3.64,-239.82,754.18,20,False
2026-03-04,1415,ORB Long,2,663.36,331.68,3.64,0.0,983.18,27,False
2026-03-05,1416,ORB Long,2,-706.64,-353.32,3.64,-1649.82,87.18,28,False
2026-03-06,1417,ORB Long,2,26.36,13.18,3.64,0.0,752.18,20,False
2026-03-09,1418,ORB Long,2,1723.36,861.68,3.64,0.0,2113.18,25,False
2026-03-10,1419,ORB Long,2,-294.64,-147.32,3.64,-563.82,544.18,25,False
2026-03-11,1420,ORB Long,2,-677.64,-338.82,3.64,-969.82,255.18,27,False
2026-03-17,1421,ORB Long,2,-269.64,-134.82,3.64,-590.82,17.18,28,False
2026-03-19,1422,ORB Long,2,429.36,214.68,3.64,-526.82,730.18,27,False
2026-03-23,1423,ORB Long,2,-804.64,-402.32,3.64,-1182.82,357.18,28,False
2026-03-24,1424,ORB Long,2,340.36,170.18,3.64,-629.82,920.18,24,False
2026-03-26,1425,ORB Long,2,-1167.64,-583.82,3.64,-1165.82,99.18,15,False
2026-03-31,1426,ORB Long,2,548.36,274.18,3.64,-802.82,1127.18,12,False
2026-03-31,1427,Scale-in Long,2,893.36,446.68,3.64,-457.82,1472.18,9,True
2026-04-01,1428,ORB Long,2,-30.64,-15.32,3.64,-281.82,615.18,26,False
2026-04-02,1429,ORB Long,2,1282.36,641.18,3.64,-159.82,1477.18,28,False
2026-04-02,1430,Scale-in Long,2,1135.36,567.68,3.64,-23.82,1330.18,27,True
2026-04-06,1431,ORB Long,2,-278.64,-139.32,3.64,-864.82,137.18,28,False
2026-04-07,1432,ORB Long,2,372.36,186.18,3.64,0.0,590.18,4,False
2026-04-09,1433,ORB Long,2,512.36,256.18,3.64,-21.82,639.18,21,False
2026-04-10,1434,ORB Long,2,-161.64,-80.82,3.64,-602.82,83.18,25,False
2026-04-13,1435,ORB Long,2,1105.36,552.68,3.64,-252.82,1128.18,28,False
2026-04-14,1436,ORB Long,2,932.36,466.18,3.64,0.0,993.18,27,False
2026-04-15,1437,ORB Long,2,268.36,134.18,3.64,-89.82,732.18,12,False
2026-04-16,1438,ORB Long,2,39.36,19.68,3.64,-396.82,434.18,23,False
2026-04-17,1439,ORB Long,2,133.36,66.68,3.64,-287.82,300.18,25,False
2026-04-21,1440,ORB Long,2,-1127.64,-563.82,3.64,-1125.82,181.18,23,False
2026-04-22,1441,ORB Long,2,847.36,423.68,3.64,0.0,979.18,27,False
2026-04-23,1442,ORB Long,2,-1043.64,-521.82,3.64,-1041.82,350.18,11,False
2026-04-24,1443,ORB Long,2,690.36,345.18,3.64,-402.82,781.18,27,False
2026-04-27,1444,ORB Long,2,-51.64,-25.82,3.64,-162.82,87.18,13,False
2026-04-29,1445,ORB Long,2,-386.64,-193.32,3.64,-629.82,658.18,26,False
