n,exp,pf,wr,profitR,maxddR,fast,slow,session,volfloor,k,exit,req_exp
498,-0.017074315619048097,0.951390585736791,0.3855421686746988,-8.503009178285952,24.434780341624972,9,200,allday,False,3.0,trail3.0,0.19449039643795954
451,-0.07447368062166414,0.8652204893170093,0.4057649667405765,-33.58762996037053,50.346668817467595,9,200,allday,True,1.5,tp1.5,0.3889807928759191
412,-0.10636476563948105,0.8220651467175563,0.3567961165048544,-43.82228344346619,50.36770016539902,9,200,allday,True,1.5,tp2.0,0.3889807928759191
380,-0.1522159341025774,0.7579620683506315,0.3236842105263158,-57.8420549589794,66.52854426715297,9,200,allday,True,1.5,tp3.0,0.3889807928759191
411,-0.1584352347445792,0.7070095549800269,0.3309002433090024,-65.11688148002206,73.68904732156507,9,200,allday,True,1.5,trail2.0,0.3889807928759191
370,-0.18274371945890133,0.6941594295876703,0.3027027027027027,-67.6151761997935,75.80799775974073,9,200,allday,True,1.5,trail3.0,0.3889807928759191
371,-0.10991199863741925,0.7821491976069013,0.3935309973045822,-40.777351494482545,47.260141135823645,9,200,allday,True,2.0,tp1.5,0.2917355946569393
354,-0.13630653803183457,0.7440877001498959,0.3672316384180791,-48.252514463269435,53.45888648296691,9,200,allday,True,2.0,tp2.0,0.2917355946569393
336,-0.16299947065404263,0.7018018482020374,0.35119047619047616,-54.76782213975832,61.178934271746755,9,200,allday,True,2.0,tp3.0,0.2917355946569393
382,-0.1305855392824464,0.6963275960567645,0.34554973821989526,-49.88367600589453,53.97742274783691,9,200,allday,True,2.0,trail2.0,0.2917355946569393
336,-0.1591272944532137,0.6755392886931796,0.3392857142857143,-53.4667709362798,59.41040038023423,9,200,allday,True,2.0,trail3.0,0.2917355946569393
325,-0.08546380245054215,0.8046636131835325,0.4153846153846154,-27.775735796426197,37.398496302837984,9,200,allday,True,2.5,tp1.5,0.23338847572555144
309,-0.11724921144565213,0.7402213626622054,0.39805825242718446,-36.23000633670651,45.2429757097689,9,200,allday,True,2.5,tp2.0,0.23338847572555144
301,-0.1314003084044133,0.7129524521436666,0.3853820598006645,-39.5514928297284,47.197079092343294,9,200,allday,True,2.5,tp3.0,0.23338847572555144
368,-0.11236831364734087,0.6848771851838986,0.35597826086956524,-41.35153942222144,44.78471884872769,9,200,allday,True,2.5,trail2.0,0.23338847572555144
311,-0.1261742633475647,0.6907671283702194,0.36012861736334406,-39.240195901092626,45.62384668248205,9,200,allday,True,2.5,trail3.0,0.23338847572555144
300,-0.07390536818211052,0.806240499580153,0.42,-22.171610454633157,31.84001397820269,9,200,allday,True,3.0,tp1.5,0.19449039643795954
290,-0.08351180452494925,0.7831178192362935,0.41379310344827586,-24.21842331223528,31.92244377939384,9,200,allday,True,3.0,tp2.0,0.19449039643795954
287,-0.10646223116861851,0.7306082721488438,0.4076655052264808,-30.55466034539351,37.17038928251068,9,200,allday,True,3.0,tp3.0,0.19449039643795954
363,-0.08837897358470795,0.6997917758039013,0.3608815426997245,-32.08156741124898,36.88996369331029,9,200,allday,True,3.0,trail2.0,0.19449039643795954
305,-0.09609397068145287,0.7217688336732563,0.3737704918032787,-29.308661057843125,36.52704499412003,9,200,allday,True,3.0,trail3.0,0.19449039643795954
138,0.02751960019143999,1.0469254054022792,0.4492753623188406,3.7977048264187188,10.00819684091937,20,50,ny0811,False,1.5,tp1.5,0.3889807928759191
133,0.027018818030439443,1.0423440425572368,0.39849624060150374,3.593502798048446,9.426963895608008,20,50,ny0811,False,1.5,tp2.0,0.3889807928759191
127,0.007967194027977971,1.0116058890200978,0.3464566929133858,1.0118336415532023,13.390434629696573,20,50,ny0811,False,1.5,tp3.0,0.3889807928759191
134,-0.038499254904647194,0.9348264051648639,0.3582089552238806,-5.158900157222724,19.85700354902154,20,50,ny0811,False,1.5,trail2.0,0.3889807928759191
129,-0.019234141325885783,0.9706421058188245,0.31007751937984496,-2.481204231039266,17.00235176779598,20,50,ny0811,False,1.5,trail3.0,0.3889807928759191
119,-0.010435125165943184,0.9810543044859508,0.44537815126050423,-1.241779894747239,10.871077830462227,20,50,ny0811,False,2.0,tp1.5,0.2917355946569393
115,0.007164133543327579,1.0125785118499147,0.40869565217391307,0.8238753574826716,9.58877640510858,20,50,ny0811,False,2.0,tp2.0,0.2917355946569393
113,-0.03434710292351142,0.9417159835202136,0.3893805309734513,-3.88122263035679,11.615714702735751,20,50,ny0811,False,2.0,tp3.0,0.2917355946569393
123,-0.04003137746149933,0.9164418727762118,0.3902439024390244,-4.923859427764418,16.552856155962548,20,50,ny0811,False,2.0,trail2.0,0.2917355946569393
117,-0.033563188790477705,0.9391235474931161,0.3504273504273504,-3.9268930884858912,13.522789264395623,20,50,ny0811,False,2.0,trail3.0,0.2917355946569393
113,-0.04271767168519211,0.9197360139910915,0.4247787610619469,-4.827096900426708,14.347943627225458,20,50,ny0811,False,2.5,tp1.5,0.23338847572555144
110,-0.08294477821751994,0.8499953956395575,0.4,-9.123925603927194,14.107173364524627,20,50,ny0811,False,2.5,tp2.0,0.23338847572555144
108,-0.11036358777920768,0.7995136438504307,0.39814814814814814,-11.91926748015443,15.28104815579349,20,50,ny0811,False,2.5,tp3.0,0.23338847572555144
123,-0.07119512531557644,0.8308253792111674,0.3902439024390244,-8.757000413815902,16.353039528476288,20,50,ny0811,False,2.5,trail2.0,0.23338847572555144
113,-0.057589260212652656,0.8826900175942767,0.36283185840707965,-6.50758640402975,12.49698250579242,20,50,ny0811,False,2.5,trail3.0,0.23338847572555144
104,-0.01866699294697435,0.9596481728753021,0.4423076923076923,-1.9413672664853325,7.569717004313893,20,50,ny0811,False,3.0,tp1.5,0.19449039643795954
102,-0.04390506101974564,0.9060704432321899,0.43137254901960786,-4.478316224014055,9.844258506703474,20,50,ny0811,False,3.0,tp2.0,0.19449039643795954
101,-0.024345926714601163,0.9472798064130026,0.43564356435643564,-2.4589385981747176,8.84425850670339,20,50,ny0811,False,3.0,tp3.0,0.19449039643795954
120,-0.0691409013689115,0.8095000118421777,0.39166666666666666,-8.29690816426938,13.855281574011176,20,50,ny0811,False,3.0,trail2.0,0.19449039643795954
109,-0.02971967715694121,0.9273738784449421,0.3853211009174312,-3.239444810106592,8.201926406734135,20,50,ny0811,False,3.0,trail3.0,0.19449039643795954
109,-0.03033822641884865,0.9496196375282505,0.43119266055045874,-3.3068666796545028,11.565721290463092,20,50,ny0811,True,1.5,tp1.5,0.3889807928759191
107,0.03836917022975053,1.061922641374413,0.411214953271028,4.105501214583307,10.51930602449771,20,50,ny0811,True,1.5,tp2.0,0.3889807928759191
104,-0.005806689125718834,0.9914593675795309,0.3557692307692308,-0.6038956690747588,13.971662509128578,20,50,ny0811,True,1.5,tp3.0,0.3889807928759191
108,-0.07589293814073736,0.8722972596541592,0.3333333333333333,-8.196437319199635,17.75909888515046,20,50,ny0811,True,1.5,trail2.0,0.3889807928759191
106,-0.04315587493968247,0.9345580589600587,0.3113207547169811,-4.574522743606342,18.116269433695088,20,50,ny0811,True,1.5,trail3.0,0.3889807928759191
98,-0.010179030280447157,0.9810769613567083,0.4489795918367347,-0.9975449674838215,8.279875469534959,20,50,ny0811,True,2.0,tp1.5,0.2917355946569393
97,-0.0037012932301296255,0.9934467118364869,0.41237113402061853,-0.3590254433225737,10.235961458538643,20,50,ny0811,True,2.0,tp2.0,0.2917355946569393
95,-0.08308307299634321,0.8587489119713952,0.3894736842105263,-7.892891934652605,12.044702814162937,20,50,ny0811,True,2.0,tp3.0,0.2917355946569393
102,-0.06625357087750311,0.8612111705788301,0.3627450980392157,-6.757864229505317,13.589209478262111,20,50,ny0811,True,2.0,trail2.0,0.2917355946569393
99,-0.05673602226664468,0.8980266700377747,0.35353535353535354,-5.616866204397824,13.084322476820372,20,50,ny0811,True,2.0,trail3.0,0.2917355946569393
95,-0.06434486616064675,0.8766962766457079,0.42105263157894735,-6.112762285261441,12.950164536175846,20,50,ny0811,True,2.5,tp1.5,0.23338847572555144
93,-0.11339767752041365,0.7917836604983176,0.3978494623655914,-10.545984009398468,13.646613433625333,20,50,ny0811,True,2.5,tp2.0,0.23338847572555144
92,-0.1232376239637229,0.7746844783409619,0.391304347826087,-11.337861404662506,13.42252417931204,20,50,ny0811,True,2.5,tp3.0,0.23338847572555144
102,-0.08880846484409846,0.7873876288613543,0.3627450980392157,-9.058463414098043,13.067689887175375,20,50,ny0811,True,2.5,trail2.0,0.23338847572555144
96,-0.08243658020630591,0.83230696122403,0.3541666666666667,-7.913911699805368,13.16766773131017,20,50,ny0811,True,2.5,trail3.0,0.23338847572555144
88,-0.035573692526937366,0.921416826593292,0.4431818181818182,-3.1304849423704884,7.027183289734099,20,50,ny0811,True,3.0,tp1.5,0.19449039643795954
86,-0.07625505656615786,0.8335674536852874,0.43023255813953487,-6.557934864689576,9.301724792123679,20,50,ny0811,True,3.0,tp2.0,0.19449039643795954
86,-0.044245605265099575,0.9034305516366987,0.43023255813953487,-3.8051220527985636,8.301724792123593,20,50,ny0811,True,3.0,tp3.0,0.19449039643795954
98,-0.07011823487945434,0.7993433124761842,0.3673469387755102,-6.871587018186525,9.500816475514764,20,50,ny0811,True,3.0,trail2.0,0.19449039643795954
92,-0.047089933093181345,0.884350234717893,0.3804347826086957,-4.332273844572684,8.211073022712267,20,50,ny0811,True,3.0,trail3.0,0.19449039643795954
162,-0.017220202720710055,0.9705380632342094,0.43209876543209874,-2.7896728407550286,9.224711788451597,20,50,ny0812,False,1.5,tp1.5,0.3889807928759191
156,-0.013712572425857618,0.9782995931184701,0.391025641025641,-2.1391612984337884,10.230617083987111,20,50,ny0812,False,1.5,tp2.0,0.3889807928759191
148,-0.03462735046092591,0.9491325088497343,0.34459459459459457,-5.124847868217035,14.027363535617926,20,50,ny0812,False,1.5,tp3.0,0.3889807928759191
160,-0.08709284706060316,0.8544416794792099,0.34375,-13.934855529696506,19.06119956763076,20,50,ny0812,False,1.5,trail2.0,0.3889807928759191
151,-0.059511269340219976,0.9085172116858762,0.31125827814569534,-8.986201670373216,17.892870967876732,20,50,ny0812,False,1.5,trail3.0,0.3889807928759191
137,-0.02417628665103551,0.9548037322718801,0.44525547445255476,-3.3121512711918646,11.787716444527582,20,50,ny0812,False,2.0,tp1.5,0.2917355946569393
130,-0.012699935896608405,0.9773774443272149,0.4153846153846154,-1.6509916665590927,10.731486175810799,20,50,ny0812,False,2.0,tp2.0,0.2917355946569393
127,-0.05854598158690824,0.8996211887029256,0.3937007874015748,-7.435339661537347,11.876287591696611,20,50,ny0812,False,2.0,tp3.0,0.2917355946569393
145,-0.07165315745049759,0.8514241371483949,0.3793103448275862,-10.38970783032215,15.731021491877282,20,50,ny0812,False,2.0,trail2.0,0.2917355946569393
134,-0.04907846620947245,0.908969919484171,0.3582089552238806,-6.576514472069308,13.918946357083195,20,50,ny0812,False,2.0,trail3.0,0.2917355946569393
128,-0.019782779492955586,0.9603691337641316,0.4453125,-2.532195775098315,12.078121462969245,20,50,ny0812,False,2.5,tp1.5,0.23338847572555144
123,-0.06928997265797919,0.8680264159534757,0.4146341463414634,-8.52266663693144,12.600751205979419,20,50,ny0812,False,2.5,tp2.0,0.23338847572555144
120,-0.08995244793898326,0.8277936608436415,0.4166666666666667,-10.79429375267799,13.250911236767601,20,50,ny0812,False,2.5,tp3.0,0.23338847572555144
143,-0.08241068279331046,0.8009980656466594,0.38461538461538464,-11.784727639443396,14.926934658931106,20,50,ny0812,False,2.5,trail2.0,0.23338847572555144
129,-0.04010518971838837,0.9129397827260255,0.3798449612403101,-5.173569473672099,11.100212831858059,20,50,ny0812,False,2.5,trail3.0,0.23338847572555144
118,-0.010339483336031073,0.9762571118791068,0.4491525423728814,-1.2200590336516666,7.591761128394294,20,50,ny0812,False,3.0,tp1.5,0.19449039643795954
115,-0.040375431848749574,0.9088727947732841,0.43478260869565216,-4.643174662606201,9.744785591608863,20,50,ny0812,False,3.0,tp2.0,0.19449039643795954
113,-0.019357239554863945,0.9557930248315479,0.4424778761061947,-2.187368069699626,8.744785591608782,20,50,ny0812,False,3.0,tp3.0,0.19449039643795954
141,-0.07724117308939349,0.7814706058709503,0.3829787234042553,-10.891005405604481,12.666860849390192,20,50,ny0812,False,3.0,trail2.0,0.19449039643795954
125,-0.02268531533746218,0.9410296175318784,0.392,-2.8356644171827727,7.571218477011337,20,50,ny0812,False,3.0,trail3.0,0.19449039643795954
132,-0.07345622068436766,0.8775678067669012,0.4166666666666667,-9.696221130336532,14.578372667330218,20,50,ny0812,True,1.5,tp1.5,0.3889807928759191
129,-0.011078602057420195,0.9820943589532628,0.40310077519379844,-1.4291396654072053,11.847318289417998,20,50,ny0812,True,1.5,tp2.0,0.3889807928759191
125,-0.05351152109414478,0.9205807017687875,0.352,-6.688940136768098,13.564224109271981,20,50,ny0812,True,1.5,tp3.0,0.3889807928759191
133,-0.12612307876076467,0.7917863026328398,0.3233082706766917,-16.7743694751817,18.924752301556072,20,50,ny0812,True,1.5,trail2.0,0.3889807928759191
127,-0.08568107847597306,0.8695523303863572,0.31496062992125984,-10.881496966448578,19.023507928194803,20,50,ny0812,True,1.5,trail3.0,0.3889807928759191
115,-0.025386077665736136,0.9515909986947743,0.45217391304347826,-2.919398931559656,10.272273878455412,20,50,ny0812,True,2.0,tp1.5,0.2917355946569393
112,-0.020437845067630356,0.962913698646041,0.41964285714285715,-2.2890386475746,11.073716416858243,20,50,ny0812,True,2.0,tp2.0,0.2917355946569393
109,-0.10001977198204974,0.826439853946777,0.3944954128440367,-10.902155146043421,13.507983614355336,20,50,ny0812,True,2.0,tp3.0,0.2917355946569393
123,-0.09817231885930289,0.7972071006530531,0.35772357723577236,-12.075195219694255,14.874373531838858,20,50,ny0812,True,2.0,trail2.0,0.2917355946569393
115,-0.07059104500532565,0.8704705265193827,0.3652173913043478,-8.117970175612449,14.262659357577203,20,50,ny0812,True,2.0,trail3.0,0.2917355946569393
109,-0.03022152660048039,0.9376172447355842,0.44954128440366975,-3.2941463994523623,11.136049377218063,20,50,ny0812,True,2.5,tp1.5,0.23338847572555144
105,-0.08972390744687649,0.8251474038291584,0.41904761904761906,-9.421010281922031,12.58179273876841,20,50,ny0812,True,2.5,tp2.0,0.23338847572555144
104,-0.09820084304986604,0.8092848955750606,0.41346153846153844,-10.212887677186067,12.297550451835605,20,50,ny0812,True,2.5,tp3.0,0.23338847572555144
122,-0.09881318372524098,0.7590434238737173,0.36065573770491804,-12.055208414479399,13.363707154438641,20,50,ny0812,True,2.5,trail2.0,0.23338847572555144
110,-0.05793862849912542,0.8748821295714964,0.38181818181818183,-6.373249134903796,11.652084127480782,20,50,ny0812,True,2.5,trail3.0,0.23338847572555144
101,-0.019532155866035496,0.9537732230171679,0.45544554455445546,-1.972747742469585,7.0492274138145,20,50,ny0812,True,3.0,tp1.5,0.19449039643795954
98,-0.06414657485933145,0.8511814704611924,0.4387755102040816,-6.286364336214483,9.20225187702907,20,50,ny0812,True,3.0,tp2.0,0.19449039643795954
98,-0.03605664820738236,0.9163494328717046,0.4387755102040816,-3.533551524323471,8.202251877028985,20,50,ny0812,True,3.0,tp3.0,0.19449039643795954
119,-0.07932660284439647,0.7669402648908776,0.36134453781512604,-9.43986573848318,10.515057151670364,20,50,ny0812,True,3.0,trail2.0,0.19449039643795954
106,-0.03543668637920374,0.9078661969943963,0.39622641509433965,-3.7562887561955964,7.361902245784117,20,50,ny0812,True,3.0,trail3.0,0.19449039643795954
302,-0.027780802347849416,0.9543119177944872,0.4304635761589404,-8.389802309050523,24.923343222610804,20,50,ln0312,False,1.5,tp1.5,0.3889807928759191
285,-0.01608018848711682,0.9758549020773469,0.37894736842105264,-4.582853718828294,20.494484190681366,20,50,ln0312,False,1.5,tp2.0,0.3889807928759191
263,-0.06379720657516405,0.91414244545971,0.30798479087452474,-16.778665329268144,24.295489786445618,20,50,ln0312,False,1.5,tp3.0,0.3889807928759191
288,0.0034193489944191035,1.0058177697985446,0.3611111111111111,0.9847725103927019,21.58558813135308,20,50,ln0312,False,1.5,trail2.0,0.3889807928759191
266,-0.06156722147779634,0.9082793802222624,0.30451127819548873,-16.376880913093828,26.60259324114697,20,50,ln0312,False,1.5,trail3.0,0.3889807928759191
252,-0.009453725363754734,0.9833947496271765,0.4444444444444444,-2.382338791666193,19.897668368492937,20,50,ln0312,False,2.0,tp1.5,0.2917355946569393
237,-0.02088482265529388,0.9664635446539296,0.3924050632911392,-4.949702969304649,20.76276094085356,20,50,ln0312,False,2.0,tp2.0,0.2917355946569393
224,-0.10540287226647183,0.8438663974965839,0.34375,-23.61024338768969,28.600437989574925,20,50,ln0312,False,2.0,tp3.0,0.2917355946569393
267,-0.02856095646509628,0.9405913511124085,0.39325842696629215,-7.625775376180707,25.3377601345659,20,50,ln0312,False,2.0,trail2.0,0.2917355946569393
237,-0.06196004931651752,0.8905026395262974,0.350210970464135,-14.684531688014651,23.74409014484768,20,50,ln0312,False,2.0,trail3.0,0.2917355946569393
222,-0.024439530751745403,0.9549093209605931,0.44144144144144143,-5.42557582688748,18.15940804363312,20,50,ln0312,False,2.5,tp1.5,0.23338847572555144
211,-0.09686402910878299,0.8363151156725076,0.3933649289099526,-20.43831014195321,25.98267218602625,20,50,ln0312,False,2.5,tp2.0,0.23338847572555144
206,-0.13186873329975946,0.7819508627668375,0.3786407766990291,-27.164959059750448,29.043093368080008,20,50,ln0312,False,2.5,tp3.0,0.23338847572555144
262,-0.050343392945700845,0.8782831806319785,0.3969465648854962,-13.189968951773622,22.745827794717815,20,50,ln0312,False,2.5,trail2.0,0.23338847572555144
225,-0.07573332695628157,0.8464415184948733,0.3688888888888889,-17.039998565163355,21.162730585588346,20,50,ln0312,False,2.5,trail3.0,0.23338847572555144
203,-0.06136185859088647,0.8795589777795234,0.42857142857142855,-12.456457293949953,18.85838649940795,20,50,ln0312,False,3.0,tp1.5,0.19449039643795954
196,-0.09352803822452453,0.8221230241030197,0.40816326530612246,-18.33149549200681,21.662916711424206,20,50,ln0312,False,3.0,tp2.0,0.19449039643795954
192,-0.12399609226823738,0.7655027817636065,0.40625,-23.807249715501577,24.276996979408082,20,50,ln0312,False,3.0,tp3.0,0.19449039643795954
259,-0.05008663962245221,0.8585446699087025,0.4015444015444015,-12.972439662215123,19.573519465242644,20,50,ln0312,False,3.0,trail2.0,0.19449039643795954
218,-0.07968702742084861,0.8123353559091309,0.3761467889908257,-17.371771977745,20.46620455832261,20,50,ln0312,False,3.0,trail3.0,0.19449039643795954
179,-0.01851552016501941,0.9685630565557253,0.43575418994413406,-3.314278109538474,14.744208176420784,20,50,ln0312,True,1.5,tp1.5,0.3889807928759191
173,0.009618160461990356,1.0152231976195722,0.3988439306358382,1.6639417599243316,12.969428208309518,20,50,ln0312,True,1.5,tp2.0,0.3889807928759191
162,-0.1421489157535206,0.8031241763124112,0.3148148148148148,-23.028124352070336,27.575751572488826,20,50,ln0312,True,1.5,tp3.0,0.3889807928759191
177,-0.08400449244746881,0.8557043427018303,0.3446327683615819,-14.86879516320198,20.054660291482904,20,50,ln0312,True,1.5,trail2.0,0.3889807928759191
164,-0.09536598597466966,0.8552743981510318,0.3048780487804878,-15.640021699845825,21.217575007567294,20,50,ln0312,True,1.5,trail3.0,0.3889807928759191
154,-0.009085041018329701,0.9832407190123527,0.45454545454545453,-1.399096316822774,9.982323906674981,20,50,ln0312,True,2.0,tp1.5,0.2917355946569393
147,-0.11496265230150107,0.8133954855285077,0.38095238095238093,-16.899509888320658,21.172880323952587,20,50,ln0312,True,2.0,tp2.0,0.2917355946569393
143,-0.1829763956203364,0.7177564826072794,0.34965034965034963,-26.165624573708108,28.929918844465416,20,50,ln0312,True,2.0,tp3.0,0.2917355946569393
166,-0.09039291513730861,0.8068062436779411,0.37349397590361444,-15.00522391279323,16.618011032574007,20,50,ln0312,True,2.0,trail2.0,0.2917355946569393
149,-0.11500192286857516,0.7927797177635818,0.348993288590604,-17.1352865074177,19.74111497572961,20,50,ln0312,True,2.0,trail3.0,0.2917355946569393
138,-0.09934757595584133,0.8117374125555679,0.427536231884058,-13.709965481906103,17.492074109189012,20,50,ln0312,True,2.5,tp1.5,0.23338847572555144
134,-0.15655482860990658,0.7200562289481022,0.39552238805970147,-20.97834703372748,25.73102053475275,20,50,ln0312,True,2.5,tp2.0,0.23338847572555144
133,-0.17322450442959259,0.6912032148675065,0.39097744360902253,-23.038859089135816,25.12954252034483,20,50,ln0312,True,2.5,tp3.0,0.23338847572555144
163,-0.0976803785217285,0.7536863265681571,0.37423312883435583,-15.921901699041747,17.21213139486637,20,50,ln0312,True,2.5,trail2.0,0.23338847572555144
139,-0.09171369579074247,0.8000906256339372,0.37410071942446044,-12.748203714913203,14.832866489562736,20,50,ln0312,True,2.5,trail3.0,0.23338847572555144
130,-0.09538015980678301,0.7985664874442665,0.43846153846153846,-12.399420774881792,16.58841053841113,20,50,ln0312,True,3.0,tp1.5,0.19449039643795954
127,-0.12210835149660126,0.7462830003534034,0.4251968503937008,-15.50776064006836,18.66197721106222,20,50,ln0312,True,3.0,tp2.0,0.19449039643795954
127,-0.12156278965922208,0.7474165699316102,0.4251968503937008,-15.438474286721204,17.621371530558786,20,50,ln0312,True,3.0,tp3.0,0.19449039643795954
160,-0.08359475296896338,0.7494923245665239,0.375,-13.37516047503414,14.450351888221315,20,50,ln0312,True,3.0,trail2.0,0.19449039643795954
138,-0.08244478050249153,0.7911828667506661,0.38405797101449274,-11.377379709343831,14.190044771011484,20,50,ln0312,True,3.0,trail3.0,0.19449039643795954
591,-0.06359269605118141,0.8904052787635788,0.4263959390862944,-37.58328336624822,42.191196696528166,20,50,allday,False,1.5,tp1.5,0.3889807928759191
558,-0.0264866588216002,0.9571145485845695,0.3870967741935484,-14.779555622452913,24.169588652868903,20,50,allday,False,1.5,tp2.0,0.3889807928759191
515,-0.061367488770156756,0.9082949691431986,0.3378640776699029,-31.60425671663073,40.19569836653408,20,50,allday,False,1.5,tp3.0,0.3889807928759191
583,-0.038523230694725345,0.9296228771128393,0.34991423670668953,-22.459043495024876,40.82890206099308,20,50,allday,False,1.5,trail2.0,0.3889807928759191
520,-0.04948779910412365,0.9206068715360383,0.3211538461538462,-25.7336555341443,39.36889144779405,20,50,allday,False,1.5,trail3.0,0.3889807928759191
494,-0.01696795765684058,0.9670004856565666,0.44534412955465585,-8.382171082479246,18.631456084343334,20,50,allday,False,2.0,tp1.5,0.2917355946569393
466,-0.041444551151439656,0.9246583136019543,0.4034334763948498,-19.31316083657088,26.029580411039248,20,50,allday,False,2.0,tp2.0,0.2917355946569393
445,-0.07937612012743765,0.864083987519621,0.37303370786516854,-35.322373456709755,46.07951519273317,20,50,allday,False,2.0,tp3.0,0.2917355946569393
542,-0.03364151316114006,0.9219262628860021,0.3837638376383764,-18.233700133337912,35.36050097308859,20,50,allday,False,2.0,trail2.0,0.2917355946569393
465,-0.05594825427538416,0.8909011763787712,0.3634408602150538,-26.015938238053636,33.95947933130085,20,50,allday,False,2.0,trail3.0,0.2917355946569393
440,-0.03232208985683347,0.9299789858996432,0.44545454545454544,-14.221719537006727,20.576523364402412,20,50,allday,False,2.5,tp1.5,0.23338847572555144
419,-0.07099499170683542,0.8551448797810907,0.41766109785202865,-29.746901525164038,34.53320857405304,20,50,allday,False,2.5,tp2.0,0.23338847572555144
412,-0.07039404108980017,0.8583817735680824,0.4029126213592233,-29.00234492899767,34.65587559544748,20,50,allday,False,2.5,tp3.0,0.23338847572555144
528,-0.034352098147132186,0.903539381314309,0.39015151515151514,-18.137907821685793,29.066167661740334,20,50,allday,False,2.5,trail2.0,0.23338847572555144
436,-0.06285113864153881,0.8534896263056132,0.38073394495412843,-27.403096447710922,30.558404291932874,20,50,allday,False,2.5,trail3.0,0.23338847572555144
403,-0.05950005601842809,0.8574317589268933,0.43672456575682383,-23.97852257542652,29.739185260124966,20,50,allday,False,3.0,tp1.5,0.19449039643795954
393,-0.04771939604403804,0.8880725762089415,0.42748091603053434,-18.75372264530695,28.371476726212194,20,50,allday,False,3.0,tp2.0,0.19449039643795954
388,-0.07927450049953716,0.81693959721836,0.41494845360824745,-30.75850619382042,36.97898937558345,20,50,allday,False,3.0,tp3.0,0.19449039643795954
523,-0.032734809290911396,0.8917271035885121,0.3938814531548757,-17.12030525914666,25.08113572882665,20,50,allday,False,3.0,trail2.0,0.19449039643795954
424,-0.05864926903843545,0.8401180990848875,0.3891509433962264,-24.867290072296633,27.496713275814948,20,50,allday,False,3.0,trail3.0,0.19449039643795954
321,-0.06292039998244316,0.8836291151414991,0.4236760124610592,-20.197448394364255,27.788916103961707,20,50,allday,True,1.5,tp1.5,0.3889807928759191
307,-0.03879651644524016,0.9319732831471781,0.39087947882736157,-11.91053054868873,25.833439830983046,20,50,allday,True,1.5,tp2.0,0.3889807928759191
289,-0.11389406747699773,0.8150908439746767,0.3460207612456747,-32.915385500852345,41.93645882954622,20,50,allday,True,1.5,tp3.0,0.3889807928759191
322,-0.11515022397839078,0.7830871392820713,0.3385093167701863,-37.07837212104183,45.500355960642636,20,50,allday,True,1.5,trail2.0,0.3889807928759191
289,-0.09693463745551643,0.8329303856903547,0.3356401384083045,-28.01411022464425,42.486089501662576,20,50,allday,True,1.5,trail3.0,0.3889807928759191
277,-0.039293121073106035,0.9175419790718856,0.4332129963898917,-10.884194537250371,19.81850536709559,20,50,allday,True,2.0,tp1.5,0.2917355946569393
265,-0.08972943525478352,0.8241637676928258,0.4,-23.778300342517635,33.71818741229003,20,50,allday,True,2.0,tp2.0,0.2917355946569393
255,-0.11656714331492186,0.7807646497702934,0.38823529411764707,-29.724621545305077,40.13151936355476,20,50,allday,True,2.0,tp3.0,0.2917355946569393
