n,exp,pf,wr,profitR,maxddR,family,param,session,volfloor,k,exit,hurdle_R,req_exp,pass_hurdle
183,-0.16561374542668283,0.7027993330539333,0.3770491803278688,-30.30731541308296,35.41274057652548,donchian,48,allday,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
175,-0.17614779403136915,0.7008750955157691,0.32,-30.825863955489602,41.50776741339252,donchian,48,allday,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
166,-0.19336851106521105,0.6917846069679066,0.28313253012048195,-32.09917283682503,37.660765071024514,donchian,48,allday,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
168,-0.183065160692841,0.6420271050660129,0.2857142857142857,-30.75494699639729,38.960195631273244,donchian,48,allday,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
161,-0.1987410749994572,0.6747237959094072,0.2670807453416149,-31.997313074912608,40.08324752400711,donchian,48,allday,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
169,-0.14390375603251274,0.7064550047683007,0.3727810650887574,-24.31973476949465,34.39084210288981,donchian,48,allday,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
163,-0.12714293979851587,0.7497078159507639,0.34355828220858897,-20.72429918715809,32.84890610277997,donchian,48,allday,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
154,-0.1743503874449361,0.6799129060937318,0.3051948051948052,-26.84995966652016,33.72429874241719,donchian,48,allday,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
163,-0.13380585074224502,0.6739011366127096,0.3067484662576687,-21.81035367098594,31.96688131123422,donchian,48,allday,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
154,-0.1496997227603441,0.7054709437177991,0.2922077922077922,-23.053757305092994,32.52796448102917,donchian,48,allday,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
165,-0.14480575695141315,0.6749990947107674,0.36363636363636365,-23.89294989698317,32.410773988095954,donchian,48,allday,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
159,-0.16506155374122097,0.6562680267305153,0.32075471698113206,-26.244787044854135,31.30716900688127,donchian,48,allday,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
152,-0.16647471746416842,0.6537120778618242,0.3223684210526316,-25.3041570545536,31.101747015702866,donchian,48,allday,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
163,-0.117387684202603,0.6625031512911044,0.3067484662576687,-19.13419252502429,27.597965558564546,donchian,48,allday,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
154,-0.14486577690244837,0.6740044432895903,0.2987012987012987,-22.309329642977048,30.037835622923758,donchian,48,allday,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
84,-0.11533059516642877,0.8225672735099612,0.38095238095238093,-9.687769993980016,19.229424284573287,donchian,96,ny0811,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
80,-0.26844842739632335,0.6425217758643863,0.2875,-21.47587419170587,30.37438153740794,donchian,96,ny0811,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
76,-0.30803255232399995,0.621581120322925,0.2236842105263158,-23.410473976623997,36.49711383636288,donchian,96,ny0811,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
74,-0.09922929786132678,0.846339636709448,0.28378378378378377,-7.342968041738182,23.493832082073364,donchian,96,ny0811,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
74,-0.20563608806251307,0.7327061938010078,0.22972972972972974,-15.217070516625968,31.440088349258943,donchian,96,ny0811,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
78,-0.19489047156802566,0.689373283481501,0.358974358974359,-15.201456782306002,23.544628584039447,donchian,96,ny0811,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
76,-0.1674855804629477,0.7441762642352275,0.32894736842105265,-12.728904115184026,22.66724657163705,donchian,96,ny0811,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
74,-0.25256228392765906,0.6373565918716148,0.2702702702702703,-18.68960901064677,25.934780225172325,donchian,96,ny0811,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
72,-0.057067752071720955,0.890155045586023,0.3194444444444444,-4.108878149163909,16.90782194755759,donchian,96,ny0811,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
72,-0.16305521952347318,0.7493930547945185,0.2777777777777778,-11.739975805690069,23.939571516209284,donchian,96,ny0811,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
72,-0.11555050845347692,0.7914967495397924,0.4027777777777778,-8.319636608650338,17.00299451501004,donchian,96,ny0811,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
70,-0.16337505770794494,0.715310039045806,0.35714285714285715,-11.436254039556147,22.172076508623103,donchian,96,ny0811,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
68,-0.18687087855162196,0.6911436051651065,0.3382352941176471,-12.707219741510293,20.013073316888686,donchian,96,ny0811,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
69,-0.007777433680161464,0.9806854711987547,0.36231884057971014,-0.536642923931141,12.491739299386957,donchian,96,ny0811,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
69,-0.11504114052884142,0.7860997516989313,0.3188405797101449,-7.937838696490058,19.85888112278695,donchian,96,ny0811,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
70,-0.2053221251592214,0.6244415219323403,0.37142857142857144,-14.372548761145499,21.48573415203467,donchian,96,ny0811,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
70,-0.22991856020139698,0.5932278357413178,0.35714285714285715,-16.094299214097788,21.27719048694332,donchian,96,ny0811,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
68,-0.2120696235990464,0.6325589343064094,0.35294117647058826,-14.420734404735155,20.67561238421718,donchian,96,ny0811,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
69,-0.018041911592065748,0.9480241889736569,0.36231884057971014,-1.2448918998525367,11.12449364156505,donchian,96,ny0811,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
69,-0.1401873115393312,0.7153604098549546,0.3188405797101449,-9.672924496213852,19.44045985146125,donchian,96,ny0811,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
71,-0.15608169496529764,0.7678133118226096,0.36619718309859156,-11.081800342536132,19.01920228716404,donchian,96,ny0811,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
68,-0.3079796223603461,0.5978104621875872,0.27941176470588236,-20.942614320503534,26.16415953999831,donchian,96,ny0811,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
66,-0.31157329418873564,0.6145859950587236,0.22727272727272727,-20.56383741645655,31.376020539795416,donchian,96,ny0811,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
65,-0.17354251936432188,0.7445642765663552,0.24615384615384617,-11.280263758680922,24.371896491271087,donchian,96,ny0811,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
65,-0.24108343464846654,0.693960167566493,0.2153846153846154,-15.670423252150325,29.582793672039664,donchian,96,ny0811,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
66,-0.24711334828788795,0.6208196830309841,0.3484848484848485,-16.309480987000605,21.894931194078573,donchian,96,ny0811,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
66,-0.225028724290225,0.6646270918904467,0.3181818181818182,-14.85189580315485,23.584395707307767,donchian,96,ny0811,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
64,-0.2877456856496322,0.5953443818944405,0.265625,-18.41572388157646,24.828000729637523,donchian,96,ny0811,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
63,-0.12581171006286335,0.7723546395773613,0.2698412698412698,-7.926137733960391,18.43065805154531,donchian,96,ny0811,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
63,-0.21476020775056182,0.6825559795748691,0.25396825396825395,-13.529893088285394,23.996503239246884,donchian,96,ny0811,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
63,-0.20040435027924108,0.6595587260344826,0.36507936507936506,-12.625474067592188,20.644157932111856,donchian,96,ny0811,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
61,-0.2210691036898846,0.6375665378091451,0.32786885245901637,-13.485215325082962,23.056363752309753,donchian,96,ny0811,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
60,-0.2524005330938894,0.6042383308283823,0.3,-15.144031985633362,21.98357006784018,donchian,96,ny0811,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
60,-0.053020005152920734,0.8742835783476618,0.31666666666666665,-3.181200309175244,13.300757899984049,donchian,96,ny0811,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
60,-0.1532060256772437,0.7260324258372461,0.3,-9.192361540634622,19.727015519285338,donchian,96,ny0811,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
61,-0.25868985811666223,0.5529751453895154,0.3442622950819672,-15.780081345116397,22.256038367805502,donchian,96,ny0811,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
61,-0.27549970577366195,0.5376588130355215,0.32786885245901637,-16.80548205219338,21.76644374739595,donchian,96,ny0811,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
60,-0.2584361212527601,0.5734046925280472,0.31666666666666665,-15.506167275165607,21.539115677004673,donchian,96,ny0811,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
60,-0.05582526590991995,0.8462513398017383,0.31666666666666665,-3.349515954595197,11.699502042435203,donchian,96,ny0811,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
60,-0.17370708644366453,0.6607585691649613,0.3,-10.422425186619872,19.03463683549545,donchian,96,ny0811,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
105,-0.10065096697888082,0.8373291971538442,0.3904761904761905,-10.568351532782486,23.796342182592884,donchian,96,ny0812,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
102,-0.2144712035490867,0.6940141505595708,0.3137254901960784,-21.876062762006843,35.75531001464509,donchian,96,ny0812,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
96,-0.2138157001694639,0.7116391658436368,0.2708333333333333,-20.526307216268535,40.31269858277885,donchian,96,ny0812,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
93,-0.10341355817536295,0.832040142381939,0.3010752688172043,-9.617460910308754,28.987732853911297,donchian,96,ny0812,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
92,-0.16878208475612927,0.7656120245566802,0.2608695652173913,-15.527951797563892,35.25567309567492,donchian,96,ny0812,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
96,-0.13094110454445645,0.7707744674390451,0.3958333333333333,-12.57034603626782,25.72301505266619,donchian,96,ny0812,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
93,-0.11929233586868464,0.8006680803960587,0.3655913978494624,-11.094187235787672,24.0124739994065,donchian,96,ny0812,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
89,-0.1947928553753516,0.6968648128024109,0.3146067415730337,-17.33656412840629,27.247015290076376,donchian,96,ny0812,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
89,-0.04558983745561161,0.9056502434297516,0.34831460674157305,-4.057495533549433,19.52171927908764,donchian,96,ny0812,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
88,-0.12483983627293598,0.7931046766479323,0.3181818181818182,-10.985905592018366,25.850781249682107,donchian,96,ny0812,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
89,-0.04217413807129809,0.9119595416268419,0.43820224719101125,-3.75349828834553,16.19100382700614,donchian,96,ny0812,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
86,-0.07265833347405061,0.8536819230679694,0.4069767441860465,-6.248616678768352,21.233691930326934,donchian,96,ny0812,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
83,-0.1060918391990469,0.7983950311181804,0.3855421686746988,-8.805622653520892,19.074688738592513,donchian,96,ny0812,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
86,-0.001599178858663161,0.9956894565775951,0.38372093023255816,-0.13752938184503183,14.224849715016468,donchian,96,ny0812,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
84,-0.06842241032300438,0.8581745832925642,0.35714285714285715,-5.747482467132368,19.80074885114489,donchian,96,ny0812,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
86,-0.1179893491416341,0.7482927217751854,0.4186046511627907,-10.147084026180533,20.63464673581275,donchian,96,ny0812,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
84,-0.16031379166404186,0.6763603550365045,0.39285714285714285,-13.466358499779515,20.426103070721396,donchian,96,ny0812,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
83,-0.1337385931377776,0.7311599487543632,0.39759036144578314,-11.100303230435541,19.82452496799526,donchian,96,ny0812,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
86,-0.010608107923807498,0.966686823137062,0.38372093023255816,-0.9122972814474448,12.568752321256309,donchian,96,ny0812,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
84,-0.09260151631873807,0.7883960250498573,0.35714285714285715,-7.778527370773999,19.322916024117745,donchian,96,ny0812,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
89,-0.1789231050440564,0.7258993457579824,0.3595505617977528,-15.92415634892102,25.009875409784353,donchian,96,ny0812,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
87,-0.29404226834857855,0.5970702644107996,0.28735632183908044,-25.581677346326334,32.74594322977559,donchian,96,ny0812,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
83,-0.27029195740763773,0.6420487530631285,0.25301204819277107,-22.434232464833933,36.39246049875153,donchian,96,ny0812,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
81,-0.22604096834548534,0.6586269547019038,0.24691358024691357,-18.309318435984313,31.066652475649153,donchian,96,ny0812,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
80,-0.2591983292727635,0.6573867726378098,0.225,-20.73586634182108,34.599233630995776,donchian,96,ny0812,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
82,-0.21835860399331244,0.6416098974515523,0.36585365853658536,-17.90540552745162,26.02183851695825,donchian,96,ny0812,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
81,-0.2215335087684907,0.6497522140495228,0.3333333333333333,-17.944214210247747,26.878143989330145,donchian,96,ny0812,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
77,-0.2815127246848499,0.5848309552535808,0.2857142857142857,-21.676479800733443,28.0887566487945,donchian,96,ny0812,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
78,-0.16010969127876118,0.6988130799241634,0.28205128205128205,-12.488555919743373,22.993076237328296,donchian,96,ny0812,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
77,-0.22583926851962535,0.6516635547465861,0.2727272727272727,-17.38962367601115,27.85623382697264,donchian,96,ny0812,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
79,-0.1548792539426541,0.7026655017339887,0.379746835443038,-12.235461061469673,21.885481012501238,donchian,96,ny0812,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
76,-0.16425152224215867,0.6960898611220796,0.35526315789473684,-12.483115690404059,24.17129294240686,donchian,96,ny0812,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
74,-0.2084861165372009,0.6338280278446679,0.32432432432432434,-15.427972623752867,23.09849925793729,donchian,96,ny0812,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
75,-0.08897503210942738,0.7809489891018631,0.32,-6.673127408207053,16.792684999015865,donchian,96,ny0812,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
74,-0.159991623752033,0.6960553648843095,0.3108108108108108,-11.83938015765044,22.374034136301162,donchian,96,ny0812,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
76,-0.1870685695971521,0.6221718554398951,0.3684210526315789,-14.21721128938356,22.29069233271936,donchian,96,ny0812,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
74,-0.22756940563658423,0.5645978952210844,0.33783783783783783,-16.840136017107234,21.801097712309808,donchian,96,ny0812,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
74,-0.20065311864997462,0.6160960655222294,0.33783783783783783,-14.848330780098122,21.573769641918524,donchian,96,ny0812,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
75,-0.07245469037239669,0.7848704104127501,0.32,-5.434101777929751,13.784087865769756,donchian,96,ny0812,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
74,-0.1585651397382791,0.6581853755996447,0.3108108108108108,-11.733820340632654,20.346031989508237,donchian,96,ny0812,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
162,-0.162332669879151,0.7539368594379088,0.37037037037037035,-26.297892520422458,35.287629165164205,donchian,96,ln0312,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
154,-0.18514800175548987,0.7409061902648979,0.3181818181818182,-28.51279227034544,39.87411689766674,donchian,96,ln0312,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
143,-0.19363904052583317,0.7477689882702229,0.26573426573426573,-27.690382795194143,36.73426619559252,donchian,96,ln0312,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
138,-0.1205296444092663,0.8081878766348857,0.2826086956521739,-16.63309092847875,34.04643468465738,donchian,96,ln0312,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
133,-0.1328924590510716,0.8213711171466063,0.24060150375939848,-17.674697053792524,33.096941317072336,donchian,96,ln0312,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
142,-0.07800579500678895,0.8653834818839717,0.4154929577464789,-11.07682289096403,24.563649611284173,donchian,96,ln0312,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
135,-0.11709099475540327,0.816864219530264,0.35555555555555557,-15.807284291979443,28.222558651902276,donchian,96,ln0312,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
129,-0.13313656751607994,0.8017275339696877,0.32558139534883723,-17.17461720957431,27.165998138359548,donchian,96,ln0312,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
129,-0.042759813168127665,0.9104417749847316,0.3488372093023256,-5.516015898688469,22.857081999070374,donchian,96,ln0312,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
123,-0.0944917709281977,0.8479497994341223,0.2845528455284553,-11.622487824168317,25.936225651864873,donchian,96,ln0312,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
133,-0.06220231671472552,0.8813743881991997,0.41353383458646614,-8.272908123058494,20.003589207737797,donchian,96,ln0312,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
124,-0.08194116868849124,0.8500730533157471,0.3790322580645161,-10.160704917372914,19.14266810044968,donchian,96,ln0312,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
121,-0.07168541367580662,0.8738095407748454,0.36363636363636365,-8.6739350547726,17.240573576688405,donchian,96,ln0312,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
127,-0.025620121159451465,0.9332206906994003,0.3700787401574803,-3.253755387250336,17.29253793872227,donchian,96,ln0312,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
119,-0.07114329531919866,0.8621124401644633,0.3025210084033613,-8.46605214298464,19.859144253098147,donchian,96,ln0312,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
122,-0.09900821861065201,0.8026058299128541,0.4098360655737705,-12.079002670499545,17.757651472822186,donchian,96,ln0312,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
119,-0.05814498489267022,0.8813183616726453,0.42016806722689076,-6.919253202227756,16.78676165028255,donchian,96,ln0312,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
117,-0.05982862610784441,0.8821203990140649,0.4017094017094017,-6.999949254617796,16.410132061148598,donchian,96,ln0312,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
126,-0.021302522702424775,0.9338496065439763,0.373015873015873,-2.6841178605055216,13.842435206536026,donchian,96,ln0312,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
117,-0.06075745288081575,0.8620218230700776,0.3247863247863248,-7.108621987055443,15.569844044337236,donchian,96,ln0312,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
110,-0.1935191215683465,0.7094367780695154,0.35454545454545455,-21.287103372518114,31.267457364820107,donchian,96,ln0312,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
106,-0.31276837100401556,0.578692618945003,0.2830188679245283,-33.15344732642565,40.80791210741731,donchian,96,ln0312,True,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
100,-0.32958705956358486,0.5827052494903163,0.23,-32.958705956358486,41.17076510274538,donchian,96,ln0312,True,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
97,-0.19957603817559952,0.7008528082292188,0.24742268041237114,-19.358875703033153,33.64328766997572,donchian,96,ln0312,True,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
96,-0.2792781520998377,0.6370161971719807,0.20833333333333334,-26.810702601584417,37.68266937584589,donchian,96,ln0312,True,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
99,-0.2400696636963771,0.6145313911215026,0.36363636363636365,-23.766896705941335,32.37661030931507,donchian,96,ln0312,True,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
97,-0.26352420797485865,0.6038296799277326,0.30927835051546393,-25.561848173561287,34.41068814250163,donchian,96,ln0312,True,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
93,-0.28851197534654693,0.5937333882097479,0.26881720430107525,-26.831613707228865,33.04126894522431,donchian,96,ln0312,True,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
92,-0.14277400651094813,0.7362030207380598,0.29347826086956524,-13.135208599007228,27.153603280613737,donchian,96,ln0312,True,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
91,-0.2582614583727366,0.6164375223753783,0.24175824175824176,-23.50179271191903,32.535083604961486,donchian,96,ln0312,True,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
95,-0.19118099941522976,0.6478573041265007,0.3473684210526316,-18.162194944446828,27.32948267845286,donchian,96,ln0312,True,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
91,-0.21591745788171118,0.6242289781005597,0.31868131868131866,-19.648488667235718,27.96407032150963,donchian,96,ln0312,True,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
90,-0.2311664642906076,0.614503659729613,0.3,-20.804981786154684,27.54443787586941,donchian,96,ln0312,True,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
90,-0.0995326391049448,0.7696833853658989,0.32222222222222224,-8.957937519445032,20.596040820416828,donchian,96,ln0312,True,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
88,-0.1985156231125994,0.6417658006921387,0.26136363636363635,-17.46937483390875,26.402760021380345,donchian,96,ln0312,True,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
90,-0.23057872371180707,0.5603717073594536,0.3333333333333333,-20.752085134062636,26.240042720708153,donchian,96,ln0312,True,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
89,-0.23704186070834898,0.5689010697921691,0.3146067415730337,-21.09672560304306,26.18696843851689,donchian,96,ln0312,True,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
88,-0.22029893046235643,0.5951990586473832,0.3181818181818182,-19.386305880687367,25.809000960680684,donchian,96,ln0312,True,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
89,-0.07270760784268736,0.7940340750930353,0.3258426966292135,-6.4709770979991745,16.227614561214725,donchian,96,ln0312,True,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
87,-0.18255151326858374,0.6215139227629042,0.26436781609195403,-15.881981654366786,22.993135977259705,donchian,96,ln0312,True,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
265,-0.2011838358346171,0.6846299104697654,0.35471698113207545,-53.313716496173534,67.01720292597712,donchian,96,allday,False,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
245,-0.1916271659424759,0.7113734286181094,0.32653061224489793,-46.94865565590659,67.87065623542381,donchian,96,allday,False,1.5,tp2.0,0.09724519821897977,0.3889807928759191,False
226,-0.23469658078288722,0.6733056349836501,0.26991150442477874,-53.04142725693251,68.69587661744515,donchian,96,allday,False,1.5,tp3.0,0.09724519821897977,0.3889807928759191,False
220,-0.16951992455038561,0.7165500006183039,0.2909090909090909,-37.294383401084836,58.199445778250656,donchian,96,allday,False,1.5,trail2.0,0.09724519821897977,0.3889807928759191,False
215,-0.18542968412662886,0.7302975536517561,0.2651162790697674,-39.8673820872252,61.56703019524667,donchian,96,allday,False,1.5,trail3.0,0.09724519821897977,0.3889807928759191,False
232,-0.10800775428023314,0.8003422599343625,0.39655172413793105,-25.05779899301409,44.741656414559685,donchian,96,allday,False,2.0,tp1.5,0.07293389866423483,0.2917355946569393,False
216,-0.13653316866976442,0.7671745786590608,0.33796296296296297,-29.491164432669116,51.84387883782466,donchian,96,allday,False,2.0,tp2.0,0.07293389866423483,0.2917355946569393,False
207,-0.17673682362996673,0.7144934036220231,0.30434782608695654,-36.58452249140311,48.83673256876856,donchian,96,allday,False,2.0,tp3.0,0.07293389866423483,0.2917355946569393,False
211,-0.12376849571281906,0.7393203413345883,0.33175355450236965,-26.115152595404822,42.223515672134354,donchian,96,allday,False,2.0,trail2.0,0.07293389866423483,0.2917355946569393,False
202,-0.15270123051914228,0.7328958027216884,0.30198019801980197,-30.845648564866742,46.44922363825191,donchian,96,allday,False,2.0,trail3.0,0.07293389866423483,0.2917355946569393,False
210,-0.07973012427608188,0.8328757627783264,0.3952380952380952,-16.743326097977196,36.33795781853976,donchian,96,allday,False,2.5,tp1.5,0.05834711893138786,0.23338847572555144,False
201,-0.09866587362201791,0.8021741126902948,0.373134328358209,-19.8318405980256,36.80219483859824,donchian,96,allday,False,2.5,tp2.0,0.05834711893138786,0.23338847572555144,False
194,-0.12155171173814878,0.7656355127471267,0.3402061855670103,-23.581032077200863,34.89785712274671,donchian,96,allday,False,2.5,tp3.0,0.05834711893138786,0.23338847572555144,False
205,-0.08860072846212105,0.7692357417601464,0.36097560975609755,-18.163149334734815,32.836320989432586,donchian,96,allday,False,2.5,trail2.0,0.05834711893138786,0.23338847572555144,False
194,-0.10878563461432554,0.7693826459497457,0.32989690721649484,-21.104413115179156,34.66417620385822,donchian,96,allday,False,2.5,trail3.0,0.05834711893138786,0.23338847572555144,False
200,-0.11783594476545087,0.7385846072467931,0.395,-23.567188953090174,32.92280594710098,donchian,96,allday,False,3.0,tp1.5,0.048622599109489885,0.19449039643795954,False
193,-0.09194728185196348,0.7943002854543578,0.39378238341968913,-17.745825397428952,32.64692614305898,donchian,96,allday,False,3.0,tp2.0,0.048622599109489885,0.19449039643795954,False
189,-0.11112396945039464,0.7617317729104615,0.37037037037037035,-21.002430226124588,30.765765338810034,donchian,96,allday,False,3.0,tp3.0,0.048622599109489885,0.19449039643795954,False
204,-0.07855362643386796,0.7589493186007923,0.3627450980392157,-16.024939792509063,28.0942535930807,donchian,96,allday,False,3.0,trail2.0,0.048622599109489885,0.19449039643795954,False
192,-0.09971106405259939,0.755272953353588,0.3489583333333333,-19.144524298099082,29.570606112908415,donchian,96,allday,False,3.0,trail3.0,0.048622599109489885,0.19449039643795954,False
166,-0.25044303638624155,0.6083680588647125,0.3313253012048193,-41.5735440401161,46.631076659278776,donchian,96,allday,True,1.5,tp1.5,0.09724519821897977,0.3889807928759191,False
